onset	duration	trial_type	nback-nontarget	response_time
27.5	1.173575	nback-nontarget	-0.25	0.0
30.0	1.173575	nback-nontarget	-0.25	0.0
37.5	1.173575	nback-nontarget	0.75	0.0
45.0	1.173575	nback-nontarget	-0.25	0.0
50.0	1.173575	nback-nontarget	-0.25	0.0
57.5	1.173575	nback-nontarget	-0.25	0.0
60.0	1.173575	nback-nontarget	-0.25	0.0
65.0	1.173575	nback-nontarget	0.75	0.0
72.5	1.173575	nback-nontarget	-0.25	0.0
80.0	1.173575	nback-nontarget	-0.25	0.0
82.5	1.173575	nback-nontarget	-0.25	0.0
87.5	1.173575	nback-nontarget	-0.25	0.0
95.0	1.173575	nback-nontarget	0.75	0.0
97.5	1.173575	nback-nontarget	-0.25	0.0
102.5	1.173575	nback-nontarget	0.75	0.0
107.5	1.173575	nback-nontarget	-0.25	0.0
110.0	1.173575	nback-nontarget	-0.25	0.0
125.0	1.173575	nback-nontarget	-0.25	0.0
130.0	1.173575	nback-nontarget	-0.25	0.0
180.0	1.173575	nback-nontarget	-0.25	0.0
185.0	1.173575	nback-nontarget	0.75	0.0
192.5	1.173575	nback-nontarget	-0.25	0.0
195.0	1.173575	nback-nontarget	-0.25	0.0
202.5	1.173575	nback-nontarget	0.75	0.0
205.0	1.173575	nback-nontarget	-0.25	0.0
210.0	1.173575	nback-nontarget	-0.25	0.0
217.5	1.173575	nback-nontarget	0.75	0.0
220.0	1.173575	nback-nontarget	-0.25	0.0
230.0	1.173575	nback-nontarget	-0.25	0.0
232.5	1.173575	nback-nontarget	-0.25	0.0
240.0	1.173575	nback-nontarget	-0.25	0.0
247.5	1.173575	nback-nontarget	-0.25	0.0
250.0	1.173575	nback-nontarget	-0.25	0.0
255.0	1.173575	nback-nontarget	-0.25	0.0
257.5	1.173575	nback-nontarget	-0.25	0.0
262.5	1.173575	nback-nontarget	0.75	0.0
270.0	1.173575	nback-nontarget	-0.25	0.0
275.0	1.173575	nback-nontarget	0.75	0.0
282.5	1.173575	nback-nontarget	-0.25	0.0
