onset	duration	trial_type	nback-nontarget	response_time
27.5	0.95	nback-nontarget	-0.264706	0.0
30.0	0.95	nback-nontarget	-0.264706	0.0
35.0	0.95	nback-nontarget	0.735294	0.0
42.5	0.95	nback-nontarget	-0.264706	0.0
47.5	0.95	nback-nontarget	0.735294	0.0
57.5	0.95	nback-nontarget	-0.264706	0.0
60.0	0.95	nback-nontarget	0.735294	0.0
72.5	0.95	nback-nontarget	-0.264706	0.0
80.0	0.95	nback-nontarget	-0.264706	0.0
85.0	0.95	nback-nontarget	0.735294	0.0
87.5	0.95	nback-nontarget	-0.264706	0.0
92.5	0.95	nback-nontarget	-0.264706	0.0
102.5	0.95	nback-nontarget	-0.264706	0.0
105.0	0.95	nback-nontarget	0.735294	0.0
110.0	0.95	nback-nontarget	-0.264706	0.0
117.5	0.95	nback-nontarget	-0.264706	0.0
180.0	0.95	nback-nontarget	-0.264706	0.0
187.5	0.95	nback-nontarget	-0.264706	0.0
192.5	0.95	nback-nontarget	0.735294	0.0
195.0	0.95	nback-nontarget	-0.264706	0.0
197.5	0.95	nback-nontarget	0.735294	0.0
205.0	0.95	nback-nontarget	-0.264706	0.0
210.0	0.95	nback-nontarget	0.735294	0.0
212.5	0.95	nback-nontarget	-0.264706	0.0
217.5	0.95	nback-nontarget	-0.264706	0.0
225.0	0.95	nback-nontarget	-0.264706	0.0
227.5	0.95	nback-nontarget	-0.264706	0.0
235.0	0.95	nback-nontarget	-0.264706	0.0
247.5	0.95	nback-nontarget	-0.264706	0.0
255.0	0.95	nback-nontarget	-0.264706	0.0
260.0	0.95	nback-nontarget	-0.264706	0.0
262.5	0.95	nback-nontarget	-0.264706	0.0
282.5	0.95	nback-nontarget	-0.264706	0.0
