onset	duration	trial_type	nback-nontarget	response_time
27.5	1.019667	nback-nontarget	-0.307692	0.0
35.0	1.019667	nback-nontarget	-0.307692	0.0
37.5	1.019667	nback-nontarget	0.692308	0.0
45.0	1.019667	nback-nontarget	0.692308	0.0
52.5	1.019667	nback-nontarget	-0.307692	0.0
57.5	1.019667	nback-nontarget	-0.307692	0.0
60.0	1.019667	nback-nontarget	0.692308	0.0
72.5	1.019667	nback-nontarget	-0.307692	0.0
75.0	1.019667	nback-nontarget	-0.307692	0.0
82.5	1.019667	nback-nontarget	0.692308	0.0
87.5	1.019667	nback-nontarget	-0.307692	0.0
97.5	1.019667	nback-nontarget	-0.307692	0.0
102.5	1.019667	nback-nontarget	-0.307692	0.0
112.5	1.019667	nback-nontarget	-0.307692	0.0
117.5	1.019667	nback-nontarget	-0.307692	0.0
125.0	1.019667	nback-nontarget	-0.307692	0.0
127.5	1.019667	nback-nontarget	-0.307692	0.0
180.0	1.019667	nback-nontarget	-0.307692	0.0
185.0	1.019667	nback-nontarget	-0.307692	0.0
187.5	1.019667	nback-nontarget	0.692308	0.0
195.0	1.019667	nback-nontarget	-0.307692	0.0
200.0	1.019667	nback-nontarget	0.692308	0.0
207.5	1.019667	nback-nontarget	-0.307692	0.0
210.0	1.019667	nback-nontarget	0.692308	0.0
217.5	1.019667	nback-nontarget	-0.307692	0.0
220.0	1.019667	nback-nontarget	-0.307692	0.0
232.5	1.019667	nback-nontarget	-0.307692	0.0
237.5	1.019667	nback-nontarget	-0.307692	0.0
240.0	1.019667	nback-nontarget	-0.307692	0.0
247.5	1.019667	nback-nontarget	-0.307692	0.0
255.0	1.019667	nback-nontarget	-0.307692	0.0
260.0	1.019667	nback-nontarget	-0.307692	0.0
262.5	1.019667	nback-nontarget	-0.307692	0.0
272.5	1.019667	nback-nontarget	0.692308	0.0
277.5	1.019667	nback-nontarget	-0.307692	0.0
