onset	duration	trial_type	nback-nontarget	response_time
27.5	1.081238	nback-nontarget	-0.28571399999999997	0.0
32.5	1.081238	nback-nontarget	-0.28571399999999997	0.0
35.0	1.081238	nback-nontarget	-0.28571399999999997	0.0
42.5	1.081238	nback-nontarget	0.714286	0.0
45.0	1.081238	nback-nontarget	-0.28571399999999997	0.0
52.5	1.081238	nback-nontarget	-0.28571399999999997	0.0
57.5	1.081238	nback-nontarget	-0.28571399999999997	0.0
62.5	1.081238	nback-nontarget	0.714286	0.0
70.0	1.081238	nback-nontarget	-0.28571399999999997	0.0
72.5	1.081238	nback-nontarget	0.714286	0.0
77.5	1.081238	nback-nontarget	-0.28571399999999997	0.0
80.0	1.081238	nback-nontarget	-0.28571399999999997	0.0
87.5	1.081238	nback-nontarget	-0.28571399999999997	0.0
95.0	1.081238	nback-nontarget	0.714286	0.0
100.0	1.081238	nback-nontarget	-0.28571399999999997	0.0
102.5	1.081238	nback-nontarget	-0.28571399999999997	0.0
110.0	1.081238	nback-nontarget	0.714286	0.0
115.0	1.081238	nback-nontarget	-0.28571399999999997	0.0
117.5	1.081238	nback-nontarget	-0.28571399999999997	0.0
122.5	1.081238	nback-nontarget	0.714286	0.0
125.0	1.081238	nback-nontarget	-0.28571399999999997	0.0
180.0	1.081238	nback-nontarget	-0.28571399999999997	0.0
182.5	1.081238	nback-nontarget	-0.28571399999999997	0.0
187.5	1.081238	nback-nontarget	0.714286	0.0
195.0	1.081238	nback-nontarget	-0.28571399999999997	0.0
202.5	1.081238	nback-nontarget	0.714286	0.0
207.5	1.081238	nback-nontarget	-0.28571399999999997	0.0
210.0	1.081238	nback-nontarget	-0.28571399999999997	0.0
212.5	1.081238	nback-nontarget	-0.28571399999999997	0.0
217.5	1.081238	nback-nontarget	-0.28571399999999997	0.0
225.0	1.081238	nback-nontarget	-0.28571399999999997	0.0
230.0	1.081238	nback-nontarget	-0.28571399999999997	0.0
232.5	1.081238	nback-nontarget	0.714286	0.0
240.0	1.081238	nback-nontarget	0.714286	0.0
242.5	1.081238	nback-nontarget	-0.28571399999999997	0.0
247.5	1.081238	nback-nontarget	-0.28571399999999997	0.0
255.0	1.081238	nback-nontarget	-0.28571399999999997	0.0
260.0	1.081238	nback-nontarget	0.714286	0.0
267.5	1.081238	nback-nontarget	-0.28571399999999997	0.0
270.0	1.081238	nback-nontarget	-0.28571399999999997	0.0
277.5	1.081238	nback-nontarget	0.714286	0.0
282.5	1.081238	nback-nontarget	-0.28571399999999997	0.0
