onset	duration	trial_type	nback-nontarget	response_time
27.5	0.790902	nback-nontarget	-0.29268299999999997	0.0
35.0	0.790902	nback-nontarget	0.707317	0.0
40.0	0.790902	nback-nontarget	-0.29268299999999997	0.0
42.5	0.790902	nback-nontarget	-0.29268299999999997	0.0
45.0	0.790902	nback-nontarget	-0.29268299999999997	0.0
52.5	0.790902	nback-nontarget	-0.29268299999999997	0.0
57.5	0.790902	nback-nontarget	-0.29268299999999997	0.0
60.0	0.790902	nback-nontarget	-0.29268299999999997	0.0
65.0	0.790902	nback-nontarget	0.707317	0.0
72.5	0.790902	nback-nontarget	0.707317	0.0
80.0	0.790902	nback-nontarget	-0.29268299999999997	0.0
85.0	0.790902	nback-nontarget	-0.29268299999999997	0.0
87.5	0.790902	nback-nontarget	-0.29268299999999997	0.0
92.5	0.790902	nback-nontarget	0.707317	0.0
95.0	0.790902	nback-nontarget	-0.29268299999999997	0.0
102.5	0.790902	nback-nontarget	0.707317	0.0
107.5	0.790902	nback-nontarget	-0.29268299999999997	0.0
115.0	0.790902	nback-nontarget	-0.29268299999999997	0.0
117.5	0.790902	nback-nontarget	0.707317	0.0
120.0	0.790902	nback-nontarget	-0.29268299999999997	0.0
125.0	0.790902	nback-nontarget	-0.29268299999999997	0.0
190.0	0.790902	nback-nontarget	-0.29268299999999997	0.0
195.0	0.790902	nback-nontarget	-0.29268299999999997	0.0
197.5	0.790902	nback-nontarget	-0.29268299999999997	0.0
202.5	0.790902	nback-nontarget	-0.29268299999999997	0.0
210.0	0.790902	nback-nontarget	0.707317	0.0
215.0	0.790902	nback-nontarget	-0.29268299999999997	0.0
217.5	0.790902	nback-nontarget	0.707317	0.0
225.0	0.790902	nback-nontarget	-0.29268299999999997	0.0
227.5	0.790902	nback-nontarget	0.707317	0.0
235.0	0.790902	nback-nontarget	-0.29268299999999997	0.0
240.0	0.790902	nback-nontarget	0.707317	0.0
242.5	0.790902	nback-nontarget	-0.29268299999999997	0.0
250.0	0.790902	nback-nontarget	-0.29268299999999997	0.0
255.0	0.790902	nback-nontarget	-0.29268299999999997	0.0
257.5	0.790902	nback-nontarget	-0.29268299999999997	0.0
265.0	0.790902	nback-nontarget	-0.29268299999999997	0.0
270.0	0.790902	nback-nontarget	0.707317	0.0
277.5	0.790902	nback-nontarget	-0.29268299999999997	0.0
282.5	0.790902	nback-nontarget	-0.29268299999999997	0.0
