onset	duration	trial_type	nback-nontarget	response_time
27.5	0.849786	nback-nontarget	-0.28571399999999997	0.0
35.0	0.849786	nback-nontarget	-0.28571399999999997	0.0
40.0	0.849786	nback-nontarget	0.714286	0.0
42.5	0.849786	nback-nontarget	0.714286	0.0
47.5	0.849786	nback-nontarget	-0.28571399999999997	0.0
55.0	0.849786	nback-nontarget	-0.28571399999999997	0.0
57.5	0.849786	nback-nontarget	-0.28571399999999997	0.0
62.5	0.849786	nback-nontarget	-0.28571399999999997	0.0
70.0	0.849786	nback-nontarget	0.714286	0.0
72.5	0.849786	nback-nontarget	-0.28571399999999997	0.0
77.5	0.849786	nback-nontarget	-0.28571399999999997	0.0
85.0	0.849786	nback-nontarget	-0.28571399999999997	0.0
87.5	0.849786	nback-nontarget	-0.28571399999999997	0.0
95.0	0.849786	nback-nontarget	0.714286	0.0
97.5	0.849786	nback-nontarget	-0.28571399999999997	0.0
110.0	0.849786	nback-nontarget	-0.28571399999999997	0.0
117.5	0.849786	nback-nontarget	0.714286	0.0
125.0	0.849786	nback-nontarget	-0.28571399999999997	0.0
127.5	0.849786	nback-nontarget	-0.28571399999999997	0.0
137.5	0.849786	nback-nontarget	-0.28571399999999997	0.0
142.5	0.849786	nback-nontarget	0.714286	0.0
145.0	0.849786	nback-nontarget	-0.28571399999999997	0.0
152.5	0.849786	nback-nontarget	-0.28571399999999997	0.0
157.5	0.849786	nback-nontarget	0.714286	0.0
165.0	0.849786	nback-nontarget	-0.28571399999999997	0.0
167.5	0.849786	nback-nontarget	-0.28571399999999997	0.0
175.0	0.849786	nback-nontarget	0.714286	0.0
180.0	0.849786	nback-nontarget	-0.28571399999999997	0.0
182.5	0.849786	nback-nontarget	0.714286	0.0
185.0	0.849786	nback-nontarget	-0.28571399999999997	0.0
192.5	0.849786	nback-nontarget	-0.28571399999999997	0.0
197.5	0.849786	nback-nontarget	-0.28571399999999997	0.0
200.0	0.849786	nback-nontarget	-0.28571399999999997	0.0
207.5	0.849786	nback-nontarget	-0.28571399999999997	0.0
212.5	0.849786	nback-nontarget	-0.28571399999999997	0.0
215.0	0.849786	nback-nontarget	-0.28571399999999997	0.0
222.5	0.849786	nback-nontarget	0.714286	0.0
227.5	0.849786	nback-nontarget	-0.28571399999999997	0.0
230.0	0.849786	nback-nontarget	0.714286	0.0
235.0	0.849786	nback-nontarget	-0.28571399999999997	0.0
