onset	duration	trial_type	nback-nontarget	response_time
27.5	0.840175	nback-nontarget	0.725	0.0
30.0	0.840175	nback-nontarget	-0.275	0.0
37.5	0.840175	nback-nontarget	-0.275	0.0
42.5	0.840175	nback-nontarget	-0.275	0.0
47.5	0.840175	nback-nontarget	-0.275	0.0
50.0	0.840175	nback-nontarget	0.725	0.0
57.5	0.840175	nback-nontarget	-0.275	0.0
65.0	0.840175	nback-nontarget	0.725	0.0
67.5	0.840175	nback-nontarget	0.725	0.0
72.5	0.840175	nback-nontarget	-0.275	0.0
75.0	0.840175	nback-nontarget	-0.275	0.0
82.5	0.840175	nback-nontarget	-0.275	0.0
87.5	0.840175	nback-nontarget	-0.275	0.0
95.0	0.840175	nback-nontarget	-0.275	0.0
97.5	0.840175	nback-nontarget	0.725	0.0
102.5	0.840175	nback-nontarget	-0.275	0.0
107.5	0.840175	nback-nontarget	0.725	0.0
110.0	0.840175	nback-nontarget	-0.275	0.0
117.5	0.840175	nback-nontarget	-0.275	0.0
122.5	0.840175	nback-nontarget	-0.275	0.0
130.0	0.840175	nback-nontarget	-0.275	0.0
180.0	0.840175	nback-nontarget	-0.275	0.0
185.0	0.840175	nback-nontarget	0.725	0.0
192.5	0.840175	nback-nontarget	-0.275	0.0
195.0	0.840175	nback-nontarget	0.725	0.0
200.0	0.840175	nback-nontarget	-0.275	0.0
202.5	0.840175	nback-nontarget	0.725	0.0
210.0	0.840175	nback-nontarget	-0.275	0.0
212.5	0.840175	nback-nontarget	-0.275	0.0
220.0	0.840175	nback-nontarget	0.725	0.0
225.0	0.840175	nback-nontarget	-0.275	0.0
230.0	0.840175	nback-nontarget	-0.275	0.0
247.5	0.840175	nback-nontarget	-0.275	0.0
250.0	0.840175	nback-nontarget	-0.275	0.0
255.0	0.840175	nback-nontarget	-0.275	0.0
262.5	0.840175	nback-nontarget	-0.275	0.0
267.5	0.840175	nback-nontarget	-0.275	0.0
270.0	0.840175	nback-nontarget	0.725	0.0
277.5	0.840175	nback-nontarget	-0.275	0.0
282.5	0.840175	nback-nontarget	-0.275	0.0
