onset	duration	trial_type	nback-nontarget	response_time
32.5	0.767846	nback-nontarget	-0.692308	0.0
35.0	0.767846	nback-nontarget	0.307692	0.0
42.5	0.767846	nback-nontarget	-0.692308	0.0
47.5	0.767846	nback-nontarget	0.307692	0.0
50.0	0.767846	nback-nontarget	-0.692308	0.0
100.0	0.767846	nback-nontarget	0.307692	0.0
110.0	0.767846	nback-nontarget	0.307692	0.0
190.0	0.767846	nback-nontarget	0.307692	0.0
222.5	0.767846	nback-nontarget	0.307692	0.0
232.5	0.767846	nback-nontarget	0.307692	0.0
240.0	0.767846	nback-nontarget	-0.692308	0.0
242.5	0.767846	nback-nontarget	0.307692	0.0
270.0	0.767846	nback-nontarget	0.307692	0.0
