onset	duration	trial_type	nback-nontarget	response_time
27.5	1.008091	nback-nontarget	-0.12121199999999999	0.0
32.5	1.008091	nback-nontarget	-0.12121199999999999	0.0
42.5	1.008091	nback-nontarget	0.8787879999999999	0.0
45.0	1.008091	nback-nontarget	-0.12121199999999999	0.0
52.5	1.008091	nback-nontarget	-0.12121199999999999	0.0
57.5	1.008091	nback-nontarget	-0.12121199999999999	0.0
65.0	1.008091	nback-nontarget	-0.12121199999999999	0.0
72.5	1.008091	nback-nontarget	-0.12121199999999999	0.0
77.5	1.008091	nback-nontarget	-0.12121199999999999	0.0
80.0	1.008091	nback-nontarget	-0.12121199999999999	0.0
87.5	1.008091	nback-nontarget	-0.12121199999999999	0.0
97.5	1.008091	nback-nontarget	-0.12121199999999999	0.0
105.0	1.008091	nback-nontarget	-0.12121199999999999	0.0
112.5	1.008091	nback-nontarget	-0.12121199999999999	0.0
122.5	1.008091	nback-nontarget	-0.12121199999999999	0.0
130.0	1.008091	nback-nontarget	-0.12121199999999999	0.0
137.5	1.008091	nback-nontarget	-0.12121199999999999	0.0
145.0	1.008091	nback-nontarget	-0.12121199999999999	0.0
152.5	1.008091	nback-nontarget	-0.12121199999999999	0.0
160.0	1.008091	nback-nontarget	0.8787879999999999	0.0
165.0	1.008091	nback-nontarget	-0.12121199999999999	0.0
167.5	1.008091	nback-nontarget	-0.12121199999999999	0.0
177.5	1.008091	nback-nontarget	-0.12121199999999999	0.0
182.5	1.008091	nback-nontarget	0.8787879999999999	0.0
185.0	1.008091	nback-nontarget	-0.12121199999999999	0.0
190.0	1.008091	nback-nontarget	-0.12121199999999999	0.0
197.5	1.008091	nback-nontarget	-0.12121199999999999	0.0
205.0	1.008091	nback-nontarget	-0.12121199999999999	0.0
210.0	1.008091	nback-nontarget	-0.12121199999999999	0.0
212.5	1.008091	nback-nontarget	-0.12121199999999999	0.0
227.5	1.008091	nback-nontarget	-0.12121199999999999	0.0
237.5	1.008091	nback-nontarget	-0.12121199999999999	0.0
