onset	duration	trial_type	nback-nontarget	response_time
27.5	0.699238	nback-nontarget	-0.28571399999999997	0.0
35.0	0.699238	nback-nontarget	-0.28571399999999997	0.0
37.5	0.699238	nback-nontarget	0.714286	0.0
42.5	0.699238	nback-nontarget	0.714286	0.0
50.0	0.699238	nback-nontarget	-0.28571399999999997	0.0
52.5	0.699238	nback-nontarget	-0.28571399999999997	0.0
57.5	0.699238	nback-nontarget	-0.28571399999999997	0.0
62.5	0.699238	nback-nontarget	-0.28571399999999997	0.0
65.0	0.699238	nback-nontarget	0.714286	0.0
72.5	0.699238	nback-nontarget	-0.28571399999999997	0.0
75.0	0.699238	nback-nontarget	-0.28571399999999997	0.0
80.0	0.699238	nback-nontarget	-0.28571399999999997	0.0
87.5	0.699238	nback-nontarget	-0.28571399999999997	0.0
97.5	0.699238	nback-nontarget	-0.28571399999999997	0.0
102.5	0.699238	nback-nontarget	0.714286	0.0
107.5	0.699238	nback-nontarget	-0.28571399999999997	0.0
115.0	0.699238	nback-nontarget	-0.28571399999999997	0.0
117.5	0.699238	nback-nontarget	0.714286	0.0
125.0	0.699238	nback-nontarget	-0.28571399999999997	0.0
130.0	0.699238	nback-nontarget	-0.28571399999999997	0.0
137.5	0.699238	nback-nontarget	-0.28571399999999997	0.0
142.5	0.699238	nback-nontarget	0.714286	0.0
145.0	0.699238	nback-nontarget	-0.28571399999999997	0.0
152.5	0.699238	nback-nontarget	-0.28571399999999997	0.0
157.5	0.699238	nback-nontarget	0.714286	0.0
160.0	0.699238	nback-nontarget	-0.28571399999999997	0.0
167.5	0.699238	nback-nontarget	-0.28571399999999997	0.0
172.5	0.699238	nback-nontarget	0.714286	0.0
180.0	0.699238	nback-nontarget	-0.28571399999999997	0.0
182.5	0.699238	nback-nontarget	0.714286	0.0
185.0	0.699238	nback-nontarget	-0.28571399999999997	0.0
192.5	0.699238	nback-nontarget	-0.28571399999999997	0.0
197.5	0.699238	nback-nontarget	-0.28571399999999997	0.0
202.5	0.699238	nback-nontarget	-0.28571399999999997	0.0
205.0	0.699238	nback-nontarget	-0.28571399999999997	0.0
212.5	0.699238	nback-nontarget	-0.28571399999999997	0.0
217.5	0.699238	nback-nontarget	-0.28571399999999997	0.0
225.0	0.699238	nback-nontarget	0.714286	0.0
227.5	0.699238	nback-nontarget	-0.28571399999999997	0.0
235.0	0.699238	nback-nontarget	-0.28571399999999997	0.0
