onset	duration	trial_type	nback-nontarget	response_time
180.0	0.766143	nback-nontarget	-0.28571399999999997	0.0
182.5	0.766143	nback-nontarget	-0.28571399999999997	0.0
187.5	0.766143	nback-nontarget	0.714286	0.0
195.0	0.766143	nback-nontarget	-0.28571399999999997	0.0
197.5	0.766143	nback-nontarget	0.714286	0.0
202.5	0.766143	nback-nontarget	-0.28571399999999997	0.0
210.0	0.766143	nback-nontarget	-0.28571399999999997	0.0
212.5	0.766143	nback-nontarget	-0.28571399999999997	0.0
217.5	0.766143	nback-nontarget	-0.28571399999999997	0.0
225.0	0.766143	nback-nontarget	-0.28571399999999997	0.0
227.5	0.766143	nback-nontarget	-0.28571399999999997	0.0
235.0	0.766143	nback-nontarget	0.714286	0.0
240.0	0.766143	nback-nontarget	0.714286	0.0
245.0	0.766143	nback-nontarget	-0.28571399999999997	0.0
247.5	0.766143	nback-nontarget	-0.28571399999999997	0.0
255.0	0.766143	nback-nontarget	-0.28571399999999997	0.0
257.5	0.766143	nback-nontarget	0.714286	0.0
265.0	0.766143	nback-nontarget	-0.28571399999999997	0.0
270.0	0.766143	nback-nontarget	-0.28571399999999997	0.0
277.5	0.766143	nback-nontarget	0.714286	0.0
280.0	0.766143	nback-nontarget	-0.28571399999999997	0.0
