onset	duration	trial_type	nback-nontarget	response_time
30.0	0.928486	nback-nontarget	-0.297297	0.0
37.5	0.928486	nback-nontarget	0.702703	0.0
42.5	0.928486	nback-nontarget	0.702703	0.0
50.0	0.928486	nback-nontarget	-0.297297	0.0
52.5	0.928486	nback-nontarget	-0.297297	0.0
57.5	0.928486	nback-nontarget	-0.297297	0.0
62.5	0.928486	nback-nontarget	-0.297297	0.0
65.0	0.928486	nback-nontarget	0.702703	0.0
72.5	0.928486	nback-nontarget	-0.297297	0.0
80.0	0.928486	nback-nontarget	-0.297297	0.0
85.0	0.928486	nback-nontarget	-0.297297	0.0
87.5	0.928486	nback-nontarget	-0.297297	0.0
92.5	0.928486	nback-nontarget	0.702703	0.0
95.0	0.928486	nback-nontarget	-0.297297	0.0
102.5	0.928486	nback-nontarget	0.702703	0.0
110.0	0.928486	nback-nontarget	-0.297297	0.0
112.5	0.928486	nback-nontarget	-0.297297	0.0
117.5	0.928486	nback-nontarget	0.702703	0.0
122.5	0.928486	nback-nontarget	-0.297297	0.0
125.0	0.928486	nback-nontarget	-0.297297	0.0
182.5	0.928486	nback-nontarget	0.702703	0.0
205.0	0.928486	nback-nontarget	-0.297297	0.0
210.0	0.928486	nback-nontarget	-0.297297	0.0
212.5	0.928486	nback-nontarget	0.702703	0.0
217.5	0.928486	nback-nontarget	-0.297297	0.0
225.0	0.928486	nback-nontarget	0.702703	0.0
227.5	0.928486	nback-nontarget	-0.297297	0.0
235.0	0.928486	nback-nontarget	-0.297297	0.0
240.0	0.928486	nback-nontarget	-0.297297	0.0
245.0	0.928486	nback-nontarget	-0.297297	0.0
252.5	0.928486	nback-nontarget	-0.297297	0.0
255.0	0.928486	nback-nontarget	-0.297297	0.0
257.5	0.928486	nback-nontarget	-0.297297	0.0
265.0	0.928486	nback-nontarget	0.702703	0.0
270.0	0.928486	nback-nontarget	-0.297297	0.0
275.0	0.928486	nback-nontarget	0.702703	0.0
282.5	0.928486	nback-nontarget	-0.297297	0.0
