onset	duration	trial_type	nback-nontarget	response_time
27.5	0.999225	nback-nontarget	-0.275	0.0
35.0	0.999225	nback-nontarget	-0.275	0.0
42.5	0.999225	nback-nontarget	-0.275	0.0
45.0	0.999225	nback-nontarget	-0.275	0.0
50.0	0.999225	nback-nontarget	-0.275	0.0
62.5	0.999225	nback-nontarget	-0.275	0.0
70.0	0.999225	nback-nontarget	0.725	0.0
72.5	0.999225	nback-nontarget	0.725	0.0
77.5	0.999225	nback-nontarget	-0.275	0.0
80.0	0.999225	nback-nontarget	-0.275	0.0
87.5	0.999225	nback-nontarget	-0.275	0.0
95.0	0.999225	nback-nontarget	0.725	0.0
97.5	0.999225	nback-nontarget	-0.275	0.0
102.5	0.999225	nback-nontarget	0.725	0.0
105.0	0.999225	nback-nontarget	-0.275	0.0
110.0	0.999225	nback-nontarget	-0.275	0.0
117.5	0.999225	nback-nontarget	0.725	0.0
125.0	0.999225	nback-nontarget	-0.275	0.0
127.5	0.999225	nback-nontarget	-0.275	0.0
192.5	0.999225	nback-nontarget	-0.275	0.0
195.0	0.999225	nback-nontarget	-0.275	0.0
197.5	0.999225	nback-nontarget	-0.275	0.0
205.0	0.999225	nback-nontarget	-0.275	0.0
210.0	0.999225	nback-nontarget	0.725	0.0
215.0	0.999225	nback-nontarget	-0.275	0.0
217.5	0.999225	nback-nontarget	0.725	0.0
225.0	0.999225	nback-nontarget	-0.275	0.0
230.0	0.999225	nback-nontarget	0.725	0.0
232.5	0.999225	nback-nontarget	-0.275	0.0
240.0	0.999225	nback-nontarget	0.725	0.0
247.5	0.999225	nback-nontarget	-0.275	0.0
250.0	0.999225	nback-nontarget	-0.275	0.0
255.0	0.999225	nback-nontarget	-0.275	0.0
260.0	0.999225	nback-nontarget	-0.275	0.0
262.5	0.999225	nback-nontarget	-0.275	0.0
270.0	0.999225	nback-nontarget	0.725	0.0
275.0	0.999225	nback-nontarget	-0.275	0.0
277.5	0.999225	nback-nontarget	-0.275	0.0
